id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value
3qYaxe5P,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(last_diff_value(vec_avg(rsk60_crowding), 5), 10)",,3,2026-02-07T00:11:22-05:00,,2026-02-07T00:11:23-05:00,,False,False,,,ace_tag,llm_test,confidence_0.53,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1804334,20000000,618,682,1.0408,-0.0217,0.1938,-4.2e-05,-0.67,-0.1,2014-01-01,-1830277.0,20000000.0,710.0,755.0,0.1948,-0.022,0.2262,-0.000226,-0.19,-0.58,-963331.0,20000000.0,618.0,682.0,1.0408,-0.0116,0.133,-2.2e-05,-0.04,-0.42,LOW_SHARPE,FAIL,1.58,-0.67,LOW_FITNESS,FAIL,1.0,-0.1,LOW_TURNOVER,PASS,0.01,1.0408,HIGH_TURNOVER,FAIL,0.7,1.0408,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.35,-0.51,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.5,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
omw3vE62,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(divide(vec_avg(rsk60_offer), ts_std_dev(vec_avg(rsk60_offer), 10)), 20)",,5,2026-02-07T00:13:40-05:00,,2026-02-07T00:13:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1629920,20000000,787,443,0.5004,-0.0158,0.189,-6.3e-05,-0.39,-0.07,2014-01-01,-321005.0,20000000.0,907.0,512.0,0.1342,-0.0031,0.1721,-4.6e-05,-0.01,-0.07,-1394489.0,20000000.0,787.0,443.0,0.5004,-0.0135,0.1636,-5.4e-05,-0.07,-0.4,LOW_SHARPE,FAIL,1.58,-0.39,LOW_FITNESS,FAIL,1.0,-0.07,LOW_TURNOVER,PASS,0.01,0.5004,HIGH_TURNOVER,PASS,0.7,0.5004,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.2,-0.23,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.64,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
587a9g5o,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(divide(vec_avg(rsk60_last), ts_std_dev(vec_avg(rsk60_last), 10)), 20)",,5,2026-02-07T00:13:08-05:00,,2026-02-07T00:13:08-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-4729493,20000000,923,798,0.5234,-0.0459,0.5084,-0.000175,-0.93,-0.28,2014-01-01,-5439034.0,20000000.0,1057.0,796.0,0.1625,-0.0528,0.5757,-0.000649,-0.51,-0.9,-3191326.0,20000000.0,923.0,798.0,0.5234,-0.031,0.3653,-0.000118,-0.2,-0.81,LOW_SHARPE,FAIL,1.58,-0.93,LOW_FITNESS,FAIL,1.0,-0.28,LOW_TURNOVER,PASS,0.01,0.5234,HIGH_TURNOVER,PASS,0.7,0.5234,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.48,-0.63,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.51,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
ak2AlbRw,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(reverse(ts_delta(vec_avg(rsk60_crowding), 1)), 10)",,4,2026-02-07T00:12:46-05:00,,2026-02-07T00:12:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-11194,20000000,745,725,1.667,-0.0001,0.1096,-0.0,-0.0,-0.0,2014-01-01,1323303.0,20000000.0,817.0,809.0,0.3224,0.0159,0.1302,9.9e-05,0.07,0.32,435409.0,20000000.0,745.0,725.0,1.667,0.0052,0.071,6e-06,0.01,0.17,LOW_SHARPE,FAIL,1.58,-0.0,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,1.667,HIGH_TURNOVER,FAIL,0.7,1.667,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.0,0.31,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.45,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
RRZ2YbAz,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_arg_min(ts_corr(vec_avg(rsk60_offer), vec_avg(rsk60_last), 30), 30), 30)",,5,2026-02-07T00:12:44-05:00,,2026-02-07T00:12:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.5,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-109486,20000000,887,744,0.2468,-0.0011,0.1154,-9e-06,-0.05,-0.0,2014-01-01,-71013.0,20000000.0,898.0,811.0,0.1059,-0.0007,0.1279,-1.3e-05,-0.0,-0.03,-33111.0,20000000.0,887.0,744.0,0.2468,-0.0003,0.0657,-3e-06,-0.0,-0.02,LOW_SHARPE,FAIL,1.58,-0.05,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.2468,HIGH_TURNOVER,PASS,0.7,0.2468,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.03,0.01,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.99,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2014-01-06,0.1,0.10917
wpwn19E6,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(subtract(vec_avg(rsk60_offer), vec_avg(rsk60_crowding)), 20)",,4,2026-02-07T00:13:21-05:00,,2026-02-07T00:13:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1857363,20000000,804,720,1.128,0.0223,0.079,4e-05,0.7,0.1,2014-01-01,-272797.0,20000000.0,882.0,811.0,0.2198,-0.0033,0.1299,-3e-05,-0.01,-0.09,1327777.0,20000000.0,804.0,720.0,1.128,0.016,0.063,2.8e-05,0.07,0.59,LOW_SHARPE,FAIL,1.58,0.7,LOW_FITNESS,FAIL,1.0,0.1,LOW_TURNOVER,PASS,0.01,1.128,HIGH_TURNOVER,FAIL,0.7,1.128,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.36,0.87,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.5,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
O0wbk82Y,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(vec_avg(rsk60_offer), 3), 20)",,3,2026-02-07T00:13:09-05:00,,2026-02-07T00:13:09-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1373847,20000000,625,651,1.0323,0.0133,0.1196,2.6e-05,0.4,0.05,2014-01-01,-954923.0,20000000.0,732.0,721.0,0.2105,-0.0093,0.1892,-8.8e-05,-0.05,-0.25,780762.0,20000000.0,625.0,651.0,1.0323,0.0076,0.1147,1.5e-05,0.02,0.28,LOW_SHARPE,FAIL,1.58,0.4,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,1.0323,HIGH_TURNOVER,FAIL,0.7,1.0323,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.21,0.39,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.89,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
2rqaRwAN,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(vec_avg(rsk60_last), 3), 20)",,3,2026-02-07T00:12:45-05:00,,2026-02-07T00:12:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,851122,20000000,847,885,1.2028,0.0083,0.0648,1.4e-05,0.32,0.03,2014-01-01,689360.0,20000000.0,930.0,945.0,0.2721,0.0067,0.1061,4.9e-05,0.03,0.22,692390.0,20000000.0,847.0,885.0,1.2028,0.0067,0.0671,1.1e-05,0.02,0.31,LOW_SHARPE,FAIL,1.58,0.32,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,1.2028,HIGH_TURNOVER,FAIL,0.7,1.2028,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.17,0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.45,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
0mkedXG8,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_zscore(vec_avg(rsk60_crowding), 20))",,3,2026-02-07T00:12:46-05:00,,2026-02-07T00:12:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.54,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,684599,20000000,905,732,1.422,0.0082,0.1306,1.2e-05,0.22,0.02,2014-01-01,523189.0,20000000.0,948.0,819.0,0.2469,0.0063,0.1901,5.1e-05,0.02,0.14,414395.0,20000000.0,905.0,732.0,1.422,0.005,0.1041,7e-06,0.01,0.15,LOW_SHARPE,FAIL,1.58,0.22,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,1.422,HIGH_TURNOVER,FAIL,0.7,1.422,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.11,0.53,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.25,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
WjwadJ8d,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_av_diff(subtract(vec_avg(rsk60_offer), vec_avg(rsk60_last)), 30), 30)",,5,2026-02-07T00:15:38-05:00,,2026-02-07T00:15:39-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-772841,20000000,1046,829,0.9257,-0.0075,0.1657,-1.6e-05,-0.29,-0.03,2014-01-01,228649.0,20000000.0,1082.0,887.0,0.2051,0.0022,0.0745,2.2e-05,0.01,0.08,-559176.0,20000000.0,1046.0,829.0,0.9257,-0.0054,0.1383,-1.2e-05,-0.02,-0.27,LOW_SHARPE,FAIL,1.58,-0.29,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,0.9257,HIGH_TURNOVER,FAIL,0.7,0.9257,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.15,-0.19,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.77,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
LLbg6mzn,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_count(rsk60_offer), 10)",,2,2026-02-07T00:14:56-05:00,,2026-02-07T00:14:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.48,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1081663,20000000,269,304,0.8213,-0.0106,0.6532,-2.6e-05,-0.04,-0.0,2014-01-01,-9609442.0,20000000.0,382.0,427.0,0.1675,-0.0938,1.3575,-0.00112,-0.24,-0.32,1526107.0,20000000.0,269.0,304.0,0.8213,0.0149,0.329,3.6e-05,0.01,0.11,LOW_SHARPE,FAIL,1.58,-0.04,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.8213,HIGH_TURNOVER,FAIL,0.7,0.8213,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.02,-0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.18,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2020-07-07,0.1,0.5
O0wbkV81,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(vec_count(rsk60_last), 10)",,2,2026-02-07T00:15:27-05:00,,2026-02-07T00:15:28-05:00,,False,False,,,ace_tag,llm_test,confidence_0.47,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1226931,20000000,262,297,0.8271,-0.012,0.6536,-2.9e-05,-0.05,-0.01,2014-01-01,-9546478.0,20000000.0,371.0,423.0,0.1665,-0.0932,1.3542,-0.001119,-0.24,-0.32,1567870.0,20000000.0,262.0,297.0,0.8271,0.0153,0.3292,3.7e-05,0.01,0.11,LOW_SHARPE,FAIL,1.58,-0.05,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.8271,HIGH_TURNOVER,FAIL,0.7,0.8271,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.03,-0.17,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.11,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2020-07-07,0.1,0.5
9qPaK2X9,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_kurtosis(vec_avg(rsk60_crowding), 20), 20)",,3,2026-02-07T00:16:02-05:00,,2026-02-07T00:16:02-05:00,,False,False,,,ace_tag,llm_test,confidence_0.49,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,50142,20000000,574,620,0.4844,0.0006,0.1149,2e-06,0.01,0.0,2014-01-01,-1606537.0,20000000.0,686.0,677.0,0.1434,-0.0193,0.2715,-0.000269,-0.16,-0.44,-542051.0,20000000.0,574.0,620.0,0.4844,-0.0065,0.1304,-2.7e-05,-0.02,-0.16,LOW_SHARPE,FAIL,1.58,0.01,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,0.4844,HIGH_TURNOVER,PASS,0.7,0.4844,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.01,0.04,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.45,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.1,EUR/D1/RISK,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2022-07-26,0.1,0.499998
